3.95454e+34	4.60805e+23	9.40814e+38	4.7778e+54	2.16256e+40	3.30478e+21	1.2329e+27	1.87217e+24	1.70092e+17	6.12395e+22	
7.05213e+11	8.9222e+11	1.37072e+22	1.85217e+38	8.50534e+21	9.71471e+24	1.61279e+16	1.08432e+24	8.28018e+19	1.7908e+31	
2.14635e+30	1.37521e+24	5.07414e+12	6.49122e+45	3.04507e+18	6.68527e+27	1.2449e+36	2.50183e+20	2.59037e+38	2.74018e+43	
1.70669e+41	1.42291e+30	4.149e+23	7.18018e+21	4.43686e+27	1.06203e+17	8.64869e+13	1.67512e+45	4.25989e+20	7.61184e+17	
5.46595e+51	9.28058e+50	7.32985e+24	1.99774e+20	7.78436e+62	8.91536e+48	1.79193e+58	5.27045e+43	2.51474e+72	4.00538e+46	
1.30877e+22	3.72476e+39	7.0793e+58	1.17185e+83	2.04158e+30	1.33793e+37	3.55847e+44	3.85207e+58	7.5958e+32	5.61999e+29	
7.28603e+38	7.56368e+14	8.3965e+46	1.0317e+92	7.27331e+69	2.32133e+69	2.15382e+80	1.02395e+43	4.88137e+48	2.05422e+58	
5.21326e+62	7.8675e+53	9.24594e+55	4.89982e+48	3.29447e+63	9.81007e+72	2.34408e+47	2.59671e+103	1.525e+44	5.37723e+92	
2.59321e+36	2.64088e+64	1.13544e+10	3.25485e+53	4.56643e+32	8.04189e+43	2.56051e+36	1.70936e+51	3.26201e+56	9.32548e+45	
3.3209e+40	1.52064e+31	7.36232e+30	7.18018e+21	6.00778e+17	3.57082e+67	4.11446e+30	6.34456e+80	1.3765e+51	6.4778e+45	
4.97225e+73	1.59761e+29	6.51284e+26	3.51065e+35	2.94412e+56	3.40964e+63	7.67255e+32	7.97969e+112	2.62904e+21	8.26111e+57	
2.16197e+36	3.11521e+61	1.86235e+32	7.01936e+69	1.75923e+48	1.76519e+61	2.2145e+50	3.44694e+133	3.13268e+41	6.09451e+33	
2.4289e+32	1.27179e+53	3.13581e+49	8.187e+75	1.87775e+28	3.1321e+36	3.01852e+40	2.72211e+81	1.20289e+46	1.17128e+55	
5.1944e+59	5.83984e+54	7.55799e+25	1.23036e+43	7.88654e+58	1.87649e+27	3.94862e+29	4.33449e+57	8.18073e+82	5.62445e+65	
9.64005e+69	7.61719e+58	5.5399e+50	1.62857e+26	8.09493e+50	4.79772e+69	4.96354e+74	1.81636e+69	8.97798e+49	9.0019e+50	
2.58383e+33	5.0269e+49	3.71927e+37	2.10738e+57	5.48367e+45	3.89098e+43	1.25703e+45	4.73149e+47	1.01088e+49	1.32218e+43	
1.70669e+41	2.63159e+42	1.66209e+40	2.58288e+37	4.09187e+38	4.4072e+42	4.58232e+37	9.80055e+47	1.08427e+30	7.27726e+44	
9.43262e+51	6.88873e+51	2.09597e+30	3.60493e+50	4.77436e+46	3.67568e+42	1.19473e+35	1.9495e+36	3.18378e+47	1.75522e+39	
7.69478e+33	2.41658e+27	4.48997e+49	6.32686e+44	8.55146e+47	9.04095e+61	6.84774e+38	1.69782e+31	3.36471e+45	5.76617e+46	
1.99542e+70	1.47486e+47	4.50986e+55	6.17194e+57	1.66531e+51	7.12309e+60	1.46759e+40	1.15219e+42	2.69732e+53	1.57119e+65	
2.06202e+47	7.36187e+52	2.37985e+40	1.36328e+47	2.70056e+41	1.57013e+43	5.92241e+52	2.3075e+50	7.13919e+54	3.22245e+51	
3.15591e+48	1.57615e+48	3.63903e+48	8.38174e+41	5.57069e+54	8.72601e+54	3.92488e+42	2.41085e+45	3.92385e+102	6.91845e+46	
3.15591e+48	1.27179e+53	8.10714e+39	8.37816e+34	2.41337e+34	1.46742e+45	3.19514e+37	3.69927e+46	9.80028e+59	3.37328e+60	
1.53574e+54	1.13471e+65	3.4827e+29	3.88658e+25	2.07398e+39	1.07699e+30	4.35521e+27	8.82781e+34	1.25255e+61	5.59298e+40	
1.10707e+34	4.39377e+36	2.24826e+44	4.42399e+51	3.31971e+33	8.33213e+50	4.195e+48	1.57118e+44	8.97798e+49	5.94472e+52	
6.48532e+42	1.65886e+57	3.0945e+31	1.71722e+56	5.20497e+61	8.12867e+40	2.54511e+49	6.40909e+83	1.32373e+59	9.66836e+76	
5.28941e+74	1.78219e+91	7.52684e+60	1.08646e+101	1.03478e+31	3.38751e+31	4.37118e+49	3.85207e+58	9.80028e+59	5.64713e+18	
4.20593e+85	1.10249e+92	1.61239e+80	5.16874e+85	1.98902e+38	1.12681e+85	6.64434e+103	8.4784e+76	8.90563e+46	1.20079e+36	
8.33534e+49	2.11967e+36	8.92731e+48	1.54648e+17	5.61337e+24	4.88589e+47	4.10472e+65	2.14253e+46	2.49107e+46	7.09277e+27	
3.53273e+41	4.86697e+54	7.42769e+42	5.1577e+50	3.71475e+40	2.00784e+25	1.31945e+90	8.1967e+30	5.37174e+61	3.8079e+48	
1.00707e+56	2.55686e+69	5.78857e+69	1.26394e+65	1.246e+57	1.00982e+48	7.99478e+33	3.81329e+55	2.17689e+41	1.54619e+26	
4.0857e+61	2.16755e+72	3.52918e+47	2.79422e+68	6.51744e+75	2.58434e+39	41643.9	6.56142e+18	1.88443e+10	5.85012e+13	
2.50996e+09	7.57702e+25	2.61985e+08	398243	896076	3.82445e+14	8.51377e+17	1.48358e+09	18541.8	2.603e+09	
4.10137e+14	9.37383e+09	3.7512e+08	5.99769e+07	85937.1	1.09678e+08	7.06651e+30	6.62815e+21	1.21101e+26	6.64102e+26	
8.00947e+16	1.1441e+13	5.73597e+16	1.0809e+17	9.89717e+16	4.33185e+13	2.34964e+12	1.91684e+13	3.99834e+19	6.24807e+14	
1.32789e+34	3.14097e+09	1.50939e+31	1.36036e+12	3.04507e+18	332.959	7.71896e+19	1.56579e+07	2.00769e+11	1.83592e+12	
1.98141e+14	9.53499e+12	3.65409e+13	1.66945e+13	896076	6.29483e+10	302568	31.7832	1.74272e+26	6.06041e+08	
3.03253e+15	3.89954e+15	2.13274e+13	2.64658e+17	2.30203e+07	2451.67	519656	1.18363e+14	3.52245e+17	1.1011e+07	
1.68823e+32	2529.96	8.73218e+18	2.32806e+12	2.76443e+20	1.87039e+11	4.75732e+16	2.73098e+10	2.75605e+16	2.47466e+11	
1.11512e+40	2.29205e+07	3.04027e+07	4.88727e+06	8.84467e+09	2.37398e+12	6.44557e+19	1.56579e+07	1.67362e+11	5.67441e+07	
3.0546e+21	862313	3.57526e+24	3.41883e+20	6.90034e+16	1.03609e+07	5.24717e+14	4.76323e+13	55257.4	1.93114e+10	
1.22141e+15	1.76034e+14	2.26757e+15	3.50465e+07	1.49961e+14	2.71796e+08	1.91278e+07	2.04365e+14	3.10319e+15	1.15264e+16	
5.52684e+10	1.12476e+10	8.65533e+06	2.85701e+13	3.90309e+11	5.61748e+08	1.72378e+22	5.07833e+14	3.66286e+09	2.0625e+11	
1.86936e+16	1.4179e+08	4.35318e+07	3.50465e+07	1.84842e+19	7.20691e+06	7.04068e+08	9.66862e+07	4.71946e+13	716145	
7.05213e+11	1.91021e+07	1.20722e+12	3.16566e+17	3.39823e+12	5.30665e+07	6.38339e+10	2.61389e+15	1.99151e+08	7.76613e+09	
583690	2.49159e+11	2.46408e+06	1.02642e+08	303685	5.43948e+17	2.25493e+11	32106.4	6.7916e+13	2.28198e+07	
7.44776e+06	2.66272e+12	586244	3.59569e+08	2.9975e+09	5.88303e+12	4.20495e+13	2.45171e+14	7.58543e+09	3.33563e+10	
3.20266e+10	3.58724e+11	8.43125e+11	1.80219e+09	7.2895e+13	2.87716e+09	1.11371e+07	3.49301e+11	3.69262e+12	2.23665e+15	
7.95161e+10	4.83278e+10	5.88841e+11	1.1373e+12	6.99091e+12	1.03609e+07	7.6445e+10	1.58172e+10	1.10046e+13	2.0625e+11	
1.14402e+11	2.18547e+20	1.20722e+12	1.50733e+16	1.00271e+13	8.0759e+08	3.10357e+10	1.66937e+08	2.13902e+12	3.56253e+11	
2.23413e+13	1.91358e+18	2.87217e+11	3.33084e+12	4.42488e+14	2.1414e+07	2.63265e+06	2.70348e+07	6.32325e+09	7.27149e+08	
405700	1.32912e+18	1.10117e+09	1.39511e+06	1.89726e+11	1.02503e+10	2.44832e+13	591017	3.27954e+13	2.2028e+12	
7.07775e+14	8.9222e+11	1.83782e+14	7.36041e+08	4.36755e+18	2.87716e+09	9.39042e+15	9.66862e+07	2.86591e+08	1.71899e+11	
9.67702e+22	1.70133e+08	8.21298e+16	4.53116e+24	4.02795e+29	3.34045e+18	1.16049e+08	5.97028e+08	1.22908e+09	1.176e+08	
1.30877e+22	1.59199e+07	1.2019e+06	3.69226e+23	8.61698e+17	1.78596e+07	9.09971e+23	1.24923e+12	2.20938e+24	4.04417e+24	
1.6579e+17	3.9596e+07	2.19912e+14	2.21261e+17	3.44283e+08	9.57976e+11	223.318	1453.85	8.08161e+10	1.3555e+24	
1.75091e+12	9.37383e+09	1.48294e+07	975097	5746.13	92460.5	5.33033e+10	3.04206e+06	55257.4	9.9041e+21	
1.28526e+07	1.73058e+11	1.77448e+07	7.94906e+11	3.85252e+15	8.36738e+15	2.04442e+13	1.89754e+10	1.49847e+15	115820	
9.50318e+07	598936	7.69057e+08	4.19382e+14	6.42991e+10	6.73545e+08	2.04442e+13	1.83466e+18	1.23907e+12	2.27101e+18	
9.16297e+27	4.8413e+21	2.02374e+23	6.48013e+17	5.86897e+38	6.75741e+24	3.51126e+13	3.44631e+25	1.16458e+34	5.05504e+44	
1.2303e+21	2.98964e+11	2.98786e+24	3.41591e+06	1.16995e+21	1.63368e+15	6.38339e+10	1.83466e+18	6.90239e+19	5.26622e+64	
2.70907e+22	9.88309e+29	2.4216e+23	8.36742e+13	3.75335e+23	5.51611e+30	4.85044e+34	5.3962e+32	4.09659e+28	1.26306e+34	
4.47512e+36	1.16582e+27	2.43233e+29	7.38247e+57	8.39515e+25	6.18123e+32	1.07923e+15	7.53409e+23	847204	1.15264e+16	
5.94368e+20	7.32304e+19	8.21298e+16	1.22878e+22	1.11049e+37	2.0803e+32	3.1338e+19	5.41427e+15	2.44774e+17	1.17035e+19	
5.92217e+17	2.15232e+28	3.26117e+21	1.67016e+20	5.29934e+14	1.03947e+23	1.63447e+47	1.26193e+15	6.53124e+21	8.1689e+07	
2.91339e+32	9.0756e+14	2.97468e+18	8.60316e+49	3.16656e+06	4.92256e+28	1.90128e+20	1.61405e+16	1.89974e+13	7.42477e+36	
9.81838e+34	4.61618e+34	1.59774e+27	1.95132e+54	1.49961e+14	1.54832e+30	2.37252e+21	2.17884e+15	1.63572e+25	6.41059e+31	
3.07683e+27	3.42043e+24	9.04385e+25	1.99945e+34	1.93259e+33	2.76524e+37	4.77477e+38	1.56057e+24	2.56599e+12	9.27329e+20	
1.55285e+13	1.59199e+07	7.2333e+06	2.78468e+12	6.18323e+22	2.34864e+15	2.55115e+14	6.92504e+16	1.89974e+13	2.78007e+10	
3.01062e+09	2.49159e+11	1.58368e+15	1.99688e+13	7.52269e+31	4.70036e+24	5.6083e+20	6.69556e+24	1.59649e+16	1.07922e+15	
8.9658e+09	3.20061e+23	2.07753e+18	6.8241e+26	3.00562e+22	1.47362e+10	6.99835e+21	5.41427e+15	5.80061e+22	6.31358e+28	
3.01062e+09	6.31475e+25	4.37246e+13	1.71428e+28	5.68705e+20	7.65392e+23	4.53812e+28	3.80022e+18	2.40845e+11	1.44771e+25	
1.45974e+12	1.44483e+22	9.28421e+20	4.41643e+23	1.40496e+34	2.07354e+16	4.38155e+14	4334.1	2.31612e+19	2.50061e+25	
2.86105e+17	1.98344e+35	6.26066e+13	1.19665e+07	2.50965e+22	2.88654e+25	1.15351e+21	1.40099e+28	1.11841e+19	2.80922e+24	
2.40262e+23	1.88456e+26	2.88489e+17	1.02729e+22	2.44505e+30	1.45789e+13	2.96057e+22	2.32297e+16	5.66151e+13	2.72484e+18	
1.77649e+24	9.23164e+17	5.58747e+21	4.19382e+14	3.64685e+18	6.97854e+15	2.88627e+17	1.63047e+19	1.0095e+26	2.86616e+16	
4.11626e+17	8.37827e+32	7.1086e+23	1.10898e+18	1.72707e+26	5.32396e+23	6.44557e+19	5.41427e+15	1.23907e+12	6.15352e+11	
3.65064e+18	2.7085e+15	5.20899e+07	6.15613e+15	5.83732e+12	7.15322e+25	1.6285e+25	7.95161e+21	5.7075e+16	9.80134e+07	
1.3772e+14	1.91358e+18	1.72092e+06	2.78468e+12	4.5541e+19	3.82445e+14	1.03573e+14	2.78681e+16	2.33493e+22	2.15904e+20	
1.45974e+12	4.46144e+28	3.55949e+18	1.13779e+19	4.61387e+15	1.54328e+14	5.24717e+14	3011.43	3.25311e+10	5.20744e+14	
1.8626e+13	240807	9.78426e+10	7.18018e+21	7.60085e+14	1.69264e+22	4.80365e+25	2.37046e+22	9.93298e+19	5.7339e+21	
1.14402e+11	1.1441e+13	1.17597e+17	2.10198e+15	3.91366e+24	2.87716e+09	2.41012e+17	1.59247e+30	1.79758e+15	1.17035e+19	
1.3772e+14	6.97022e+21	2.21865e+26	3.24651e+11	2.57597e+14	7.05385e+12	2.48712e+09	1.33187e+13	1.08279e+07	489.932	
486624	1.70133e+08	2.88489e+17	1.1085e+11	363700	1.03609e+07	4.45099e+10	2.56153e+09	1.59649e+16	4.0637e+13	
2.8301e+08	9.21538e+06	2.63146e+14	3.00609e+08	6.90034e+16	9.81954e+21	4.45099e+10	2.3466e+19	1.03289e+12	1.13519e+13	
1.98141e+14	1.34959e+10	1.2393e+07	4.41455e+16	1.5193e+10	1422.29	2.81383e+12	1.18363e+14	5.31391e+12	8.55126e+16	
6.77506e+28	6.84034e+07	1.88666e+09	4.41832e+30	1.40116e+21	3.54764e+35	5.03568e+13	1.9495e+36	8.21345e+16	2.78007e+10	
6.62927e+10	2.15232e+28	1.98885e+40	1.05308e+09	3.49746e+17	3.20007e+30	2.03213e+26	1.83466e+18	8.75072e+17	6.87974e+21	
163403	3.84039e+23	8.10714e+39	3.88326e+11	5.16291e+22	2.0803e+32	6.34501e+23	2.77751e+33	5.94313e+31	2.12806e+53	
2.1777e+42	2.11967e+36	1.59069e+21	3.88658e+25	4.99176e+60	2.07354e+16	8.39179e+78	2.04365e+14	1.09308e+33	3.38688e+13	
1.33756e+40	22533.1	2.08673e+24	9.26739e+10	5.52568e+15	2.195e+17	1.02332e+40	8.56385e+25	1.11841e+19	2.643e+12	
7.95161e+10	1.54134e+12	8.96426e+13	569781	3.31971e+33	5.55751e+11	4.35521e+27	4.60539e+21	9.93298e+19	9.04538e+39	
6.67752e+16	5.99993e+16	2.47499e+12	6.48567e+31	4.37938e+31	4.9595e+09	2.56051e+36	1.09901e+10	1.39705e+34	1.65934e+16	
9.16297e+27	5.34383e+17	6.20736e+42	5.70269e+19	7.42523e+35	5.90222e+28	1.86719e+59	1.57644e+27	1.4864e+12	1.49974e+20	
1.99582e+20	6.85241e+18	1.21794e+24	1.1085e+11	1.70009e+17	4.70036e+24	2.15893e+45	8.65095e+28	1.68722e+14	1.47705e+17	
3.04355e+18	2.75021e+07	1.37072e+22	2.64771e+24	1.21663e+09	2.60374e+20	2.53581e+27	9.93337e+33	9.39887e+21	2.2259e+26	
2.53741e+18	6.20802e+22	5.88841e+11	9.27929e+31	2.65837e+32	5.34132e+39	5.38225e+19	1.03783e+29	4.9143e+28	3.06113e+17	
2.27499e+28	4.68728e+26	1.6402e+22	9.04047e+23	9.24741e+23	8.39467e+31	9.53924e+11	1.83466e+18	8.34744e+22	3.21989e+15	
4.99132e+26	6.20802e+22	2.81021e+22	6.99539e+13	6.34661e+14	1.15237e+28	8.38094e+21	1.15992e+08	3.13268e+41	6.15841e+47	
1.55849e+16	8.63834e+16	1.33524e+27	9.51221e+18	1.25555e+27	2.63184e+17	3.65873e+14	5.52496e+21	1.04974e+18	6.15352e+11	
2.8301e+08	4.18208e+38	5.14187e+30	4.64688e+18	3.56259e+39	4.44028e+23	1.54778e+15	5.06138e+31	3.30618e+16	6.6091e+37	
3.91176e+25	3.25564e+26	1.12081e+33	7.55807e+23	3.76351e+36	5.96591e+25	1.1832e+26	1.42963e+34	2.98423e+23	2.34134e+24	
5.6689e+31	2.99491e+22	2.09597e+30	2.51425e+15	1.15479e+25	1.85646e+30	7.59853e+23	1.19168e+34	4.47179e+38	1.02108e+28	
1.67603e+26	7.57702e+25	1.45738e+24	3.50765e+21	6.10312e+26	1.03947e+23	3.08491e+23	1.93634e+16	4.29449e+23	1.51547e+34	
2.88187e+23	9.24793e+28	8.24936e+22	1.02642e+08	7.62143e+27	2.3563e+31	1.33863e+29	7.68811e+29	2.22733e+27	3.23801e+40	
4.16128e+26	1.7906e+17	3.45205e+17	1.94799e+26	4.0698e+12	8.85749e+16	4.17967e+26	2.52728e+23	2.82376e+25	1.73701e+25	
1.47036e+18	2.08384e+33	1.08698e+32	2.10288e+22	2.70056e+41	2.64042e+33	3.11496e+32	7.21109e+28	5.4887e+24	1.47705e+17	
3.07683e+27	5.1647e+11	7.79323e+26	2.5164e+29	5.29934e+14	1.14863e+12	3.3821e+34	1.38688e+25	8.2915e+42	6.95187e+35	
2.59321e+36	2.99491e+22	7.39493e+36	4.19382e+14	4.82396e+29	1.69264e+22	4.0112e+25	1.85332e+21	1.10046e+13	4.66145e+40	
6.36881e+27	1.59761e+29	1.53632e+55	7.18018e+21	9.15232e+40	2.79508e+34	4.58232e+37	2.22338e+21	1.97817e+28	2.2259e+26	
1.29932e+16	2.58255e+28	2.05924e+06	3.98414e+12	1.21992e+22	1.16481e+25	1.90128e+20	2.08543e+20	6.32325e+09	5.94001e+16	
2.26676e+25	6.31475e+25	4.27813e+24	3.50615e+14	2.17913e+10	1.75945e+45	3.00749e+18	1.11774e+33	5.80061e+22	4.31927e+25	
9.71217e+25	2.578e+17	1.18117e+23	1.19869e+35	2.27836e+24	4.18095e+06	7.84129e+15	7.68811e+29	4.71946e+13	2.6303e+23	
7.584e+21	2.4538e+19	9.65818e+33	1.94965e+40	1.48018e+18	7.49137e+29	2.57933e+80	5.19998e+57	1.27299e+67	1.50819e+45	
1.31326e+75	1.86253e+56	2.22848e+32	1.23089e+50	2.90598e+60	7.88915e+116	1.39485e+30	1.15219e+42	1.12904e+45	4.12941e+52	
1.80244e+36	2.05224e+41	6.23486e+48	5.28265e+23	2.35761e+55	1.32668e+107	2.31598e+73	5.63843e+81	3.24458e+99	5.29165e+53	
1.7633e+68	1.08004e+67	3.95554e+80	2.52287e+71	6.58515e+58	1.24109e+58	5.22237e+84	1.91062e+84	4.03634e+45	5.43361e+106	
1.2665e+45	1.5873e+92	8.35947e+40	1.71795e+63	1.04554e+14	1.88875e+59	9.97634e+34	5.27045e+43	4.43576e+35	3.67577e+53	
8.58064e+73	5.11333e+52	2.62061e+49	1.58801e+32	1.12507e+33	6.6139e+30	2.24138e+24	2.0165e+82	2.54879e+32	6.19307e+72	
5.73089e+40	1.33616e+51	4.31737e+77	1.22931e+29	6.19997e+35	6.33596e+42	1.73646e+66	1.34553e+70	3.23131e+30	7.28883e+116	
1.02943e+24	1.08004e+67	2.86033e+46	2.94128e+70	4.09187e+38	1.61995e+85	7.04979e+65	8.11492e+81	1.25255e+61	7.0415e+157	
4.52406e+45	2.08752e+44	3.10821e+37	1.90354e+67	3.52595e+56	1.56352e+78	1.31775e+33	3.25445e+44	3.91314e+56	6.1042e+105	
7.41931e+53	2.06312e+74	1.68428e+58	1.08368e+59	8.28638e+29	4.83373e+50	3.44831e+52	5.28809e+26	6.23025e+26	8.68955e+55	
1.99542e+70	2.27727e+70	1.64068e+63	5.1577e+50	3.61912e+48	1.06549e+33	6.17114e+53	1.55017e+58	1.66695e+77	1.39858e+66	
6.60395e+57	1.3159e+59	9.44981e+44	4.31382e+57	3.8839e+54	5.43423e+68	1.37813e+56	4.29085e+54	6.28945e+52	3.42511e+63	
1.65157e+64	2.19706e+53	1.48337e+48	4.31198e+50	3.02192e+48	4.36015e+45	2.85167e+43	2.35467e+56	4.03634e+45	1.17128e+55	
2.04712e+41	1.23133e+58	1.04982e+66	1.76183e+57	3.71475e+40	2.93675e+54	6.70038e+55	5.67625e+47	7.71971e+38	1.06374e+48	
8.51864e+67	6.33705e+47	1.5228e+43	2.33005e+26	2.05821e+69	1.55843e+62	5.59503e+55	3.27658e+64	1.46654e+52	2.92658e+44	
6.60395e+57	6.33705e+47	2.2985e+74	1.5112e+58	2.23174e+58	2.57346e+74	3.57153e+66	1.77997e+63	3.28851e+59	9.14021e+53	
1.96669e+58	3.10973e+50	3.88622e+56	8.6142e+70	8.44067e+51	1.88875e+59	1.84918e+50	2.46014e+51	6.44399e+61	3.84782e+62	
1.21674e+62	1.68738e+60	1.53632e+55	4.42588e+58	2.67279e+58	1.95056e+50	5.36951e+54	4.14866e+62	1.8025e+61	3.44165e+52	
3.60969e+109	9.31336e+72	9.53372e+56	3.42762e+62	1.86348e+58	6.85261e+37	3.36176e+47	2.20857e+55	8.49522e+51	1.29592e+51	
4.91846e+64	1.04384e+61	6.486e+61	3.9995e+75	6.7409e+37	1.36696e+31	2.2145e+50	8.28006e+33	7.6575e+35	3.63763e+39	
1.65757e+67	5.46452e+53	4.20438e+41	9.28326e+38	7.56349e+57	1.74635e+64	1.40844e+39	2.61413e+69	1.57517e+56	1.3095e+65	
5.44617e+48	2.72766e+59	1.43225e+41	6.01053e+42	2.04158e+30	1.23706e+42	9.02359e+71	1.73253e+37	4.76431e+39	1.29695e+87	
2.79892e+49	4.64884e+78	2.83598e+75	2.40288e+111	1.13117e+59	1.10288e+91	5.48761e+37	9.0999e+43	3.50362e+60	7.13269e+52	
2.65024e+54	5.26277e+25	2.67917e+79	2.87048e+90	9.87518e+72	2.60971e+87	1.52923e+41	1.52434e+89	9.37422e+110	1.35006e+71	
9.85404e+37	9.56866e+34	7.6251e+37	1.80528e+37	1.37249e+55	7.23041e+22	1.10702e+20	1.84097e+55	1.29375e+73	7.65468e+42	
1.33272e+37	1.22483e+25	4.47017e+43	9.05207e+44	1.39051e+51	5.17207e+48	6.57174e+37	2.39457e+25	3.67791e+78	4.1694e+30	
2.32502e+46	1.65594e+46	1.36507e+57	9.78856e+68	1.62683e+72	7.12309e+60	2.09209e+53	1.8849e+44	2.67193e+27	4.56885e+48	
9.19625e+30	4.76787e+29	3.26212e+62	2.45899e+70	4.90052e+38	7.14632e+76	2.87263e+87	5.45109e+35	1.84175e+24	1.59533e+68	
2.37615e+64	1.93393e+84	7.017e+46	1.85773e+87	3.51643e+43	1.60943e+53	1.83134e+41	3.23277e+78	4.11341e+97	4.02473e+35	
3.14449e+45	3.32917e+62	6.59977e+44	2.93876e+56	1.78714e+57	2.42316e+57	3.78947e+28	5.54397e+58	6.4528e+84	1.02764e+89	
4.65719e+69	1.78848e+113	5.66369e+80	9.78438e+61	8.26798e+85	5.07874e+70	6.83154e+73	5.46984e+72	5.0013e+57	5.4032e+81	
1.52988e+101	1.04384e+61	3.47035e+146	8.18e+61	3.5916e+78	1.6268e+50	1.22258e+75	8.03248e+24	1.03572e+58	7.65468e+42	
2.29987e+37	6.22994e+44	1.98066e+75	1.11325e+81	1.59709e+50	1.64972e+63	5.73906e+60	7.81911e+52	7.18736e+34	1.3555e+24	
3.30821e+87	3.43251e+46	8.47351e+99	4.54086e+59	1.02692e+61	4.04456e+66	4.15453e+39	5.81169e+36	2.8506e+51	1.03759e+67	
5.0816e+91	1.68144e+38	1.72192e+88	6.00539e+28	1.51183e+53	5.06223e+54	5.25396e+71	1.14835e+59	1.36914e+94	2.41576e+66	
7.86241e+101	3.38641e+65	1.03202e+124	5.42915e+52	5.88486e+51	6.56463e+49	9.55158e+68	1.35922e+73	1.80991e+130	9.32548e+45	
6.16311e+50	4.79314e+62	1.3126e+85	3.89323e+53	1.99981e+64	1.8289e+68	8.18119e+73	1.25772e+32	1.76168e+75	5.3687e+20	
6.60528e+07	2.29205e+07	5.25524e+19	9.76348e+26	6.10312e+26	1.81112e+20	892500	1.09901e+10	6.32325e+09	3.15592e+23	
4.93733e+17	3.53906e+30	1.59774e+27	1.05714e+72	1.31984e+67	7.95603e+46	2.62642e+41	4.99371e+45	1.44103e+23	6.44667e+56	
